uuid    event_type  zams_mass_1 zams_mass_2 zams_orbital_period zams_separation zams_eccentricity   metallicity probability random_seed initial_mass_accretor   initial_mass_donor  initial_radius_accretor initial_radius_donor    initial_separation  initial_orbital_period  initial_stellar_type_accretor   initial_stellar_type_donor  initial_orbital_angular_momentum    initial_stability   initial_starnum_accretor    initial_starnum_donor   initial_time    initial_disk    final_mass_accretor final_mass_donor    final_radius_accretor   final_radius_donor  final_separation    final_orbital_period    final_stellar_type_accretor final_stellar_type_donor    final_orbital_angular_momentum  final_stability final_starnum_accretor  final_starnum_donor final_time  final_disk  total_mass_lost total_mass_accreted total_mass_transferred  total_mass_lost_from_accretor   total_mass_lost_from_disk   total_time_spent_masstransfer   total_orbital_angular_momentum_lost_through_mass_loss_from_star total_orbital_angular_momentum_lost_through_mass_loss_from_disk total_orbital_angular_momentum_lost_through_mass_loss   total_orbital_angular_momentum_stream_excess_returned_to_orbit  total_orbital_angular_momentum_stellar_overspin_returned_to_orbit   total_orbital_angular_momentum_stream_torque_with_orbit_gain    total_orbital_angular_momentum_stream_torque_with_orbit_loss    total_mass_transferred_through_disk mass_transferred_through_disk_MT_category_COLD  mass_transferred_through_disk_MT_category_UNSTABLE  mass_transferred_through_disk_MT_category_HOT   mass_transferred_through_disk_MT_category_PARTIALLY_THICK   mass_transferred_through_disk_MT_category_THICK total_time_spent_disk_masstransfer  total_time_spent_disk_masstransfer_MT_category_COLD total_time_spent_disk_masstransfer_MT_category_UNSTABLE total_time_spent_disk_masstransfer_MT_category_HOT  total_time_spent_disk_masstransfer_MT_category_PARTIALLY_THICK  total_time_spent_disk_masstransfer_MT_category_THICK    time_weighted_sum_synchronicity_factor  mass_weighted_sum_synchronicity_factor  RLOF_episode_number initial_accretor_should_have_undergone_CHE  initial_donor_should_have_undergone_CHE final_accretor_should_have_undergone_CHE    final_donor_should_have_undergone_CHE   metallicity
759062B3-A30C-404B-83A5-AD2C52B4E8F5    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    60.8777 67.3069 22.6979 30.3278 78.2365 0.0193822   1   1   6.34274e+07 0   1   0   2.956322820630e+06  0   76.4269 48.9899 22.8934 28.9886 86.5094 0.0227837   1   2   6.16139e+07 -1  1   0   3.451733053796e+06  0   0   17.4361 17.4361 0   0   495410  0   0   0   0   0   0   -3.2215e+06 0   0   0   0   0   0   0   0   0   0   0   0   491558  17.2572 1   0   0   0   0   0.005843414133735175
759062B3-A30C-404B-83A5-AD2C52B4E8F5    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    76.4268 48.9897 22.8937 29.6475 86.5096 0.0227838   1   2   6.16139e+07 0   1   0   3.451756315095e+06  0   95.6447 18.7282 19.5571 15.2063 63.9848 0.0151761   1   2   2.65467e+07 -1  1   0   3.454445752967e+06  0   0   1.46352 1.46352 0   0   2685.15 0   0   0   0   43319.8 0   -541908 0   0   0   0   0   0   0   0   0   0   0   0   2871.92 1.03576 2   0   0   0   0   0.005843414133735175
759062B3-A30C-404B-83A5-AD2C52B4E8F5    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  7.59961e-06 9049    7.43399 89.147  3.15201e-05 33.1794 56.015  0.0135275   14  1   1.00002e+07 0   0   1   4.315448345875e+06  1   7.43556 0   3.15268e-05 1e-10   0   0   14  15  0   -1  0   1   4.357171239351e+06  0   -12.9944    12.9943 12.9943 -12.9944    0   41722.8 -9.18521e+06    0   -9.18521e+06    621424  0   1.97244e+06 0   12.9943 0   0.00657416  12.9877 0   0   41722.8 0   18595.2 23127.6 0   0   41538.3 7.92718 3   0   0   0   0   0.005843414133735175
020E20D9-4B8C-4F59-B501-E58E7CFA44E1    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    60.8777 67.3069 22.6979 30.3278 78.2365 0.0193822   1   1   6.34274e+07 0   1   0   2.956322820630e+06  0   76.4269 48.9899 22.8934 28.9886 86.5094 0.0227837   1   2   6.16139e+07 -1  1   0   3.451733053796e+06  0   0   17.4361 17.4361 0   0   495410  0   0   0   0   0   0   -3.2215e+06 0   0   0   0   0   0   0   0   0   0   0   0   491558  17.2572 1   0   0   0   0   0.005843414133735175
020E20D9-4B8C-4F59-B501-E58E7CFA44E1    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    76.4268 48.9897 22.8937 29.6475 86.5096 0.0227838   1   2   6.16139e+07 0   1   0   3.451756315095e+06  0   95.6447 18.7282 19.5571 15.2063 63.9848 0.0151761   1   2   2.65467e+07 -1  1   0   3.454445752967e+06  0   0   1.46352 1.46352 0   0   2685.15 0   0   0   0   43319.8 0   -541908 0   0   0   0   0   0   0   0   0   0   0   0   2871.92 1.03576 2   0   0   0   0   0.005843414133735175
020E20D9-4B8C-4F59-B501-E58E7CFA44E1    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  7.59961e-06 9049    7.4264  91.3654 3.14879e-05 27.4794 39.6074 0.00795263  14  1   8.51256e+06 0   0   1   4.075842174200e+06  1   7.42651 0   3.14884e-05 1e-10   0   0   14  15  0   -1  0   1   4.078920719959e+06  0   -12.935 12.935  12.935  -12.935 0   3078.47 -8.14558e+06    0   -8.14558e+06    537732  299.677 1.98022e+06 0   12.935  0   0   12.935  0   0   3078.47 0   0   3078.47 0   0   3021.92 8.934   3   0   0   0   0   0.005843414133735175
BBE0D9AB-26BE-4A13-B1FC-224F122EB78C    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    60.8777 67.3069 22.6979 30.3278 78.2365 0.0193822   1   1   6.34274e+07 0   1   0   2.956322820630e+06  0   76.4269 48.9899 22.8934 28.9886 86.5094 0.0227837   1   2   6.16139e+07 -1  1   0   3.451733053796e+06  0   0   17.4361 17.4361 0   0   495410  0   0   0   0   0   0   -3.2215e+06 0   0   0   0   0   0   0   0   0   0   0   0   491558  17.2572 1   0   0   0   0   0.005843414133735175
BBE0D9AB-26BE-4A13-B1FC-224F122EB78C    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    76.4268 48.9897 22.8937 29.6475 86.5096 0.0227838   1   2   6.16139e+07 0   1   0   3.451756315095e+06  0   95.6447 18.7282 19.5571 15.2063 63.9848 0.0151761   1   2   2.65467e+07 -1  1   0   3.454445752967e+06  0   0   1.46352 1.46352 0   0   2685.15 0   0   0   0   43319.8 0   -541908 0   0   0   0   0   0   0   0   0   0   0   0   2871.92 1.03576 2   0   0   0   0   0.005843414133735175
BBE0D9AB-26BE-4A13-B1FC-224F122EB78C    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  7.59961e-06 9049    7.43892 86.8851 3.1541e-05  44.561  75.4883 0.0214149   14  1   1.14566e+07 0   0   1   4.577916416261e+06  1   7.44019 0   3.15464e-05 1e-10   0   0   14  15  0   -1  0   1   4.611708867620e+06  0   -12.8428    12.8429 12.8429 -12.8428    0   33792.4 -1.0365e+07 0   -1.0365e+07 715699  0   1.83952e+06 0   12.8429 0   0.0129655   12.8299 0   0   33792.4 0   17163.6 16628.8 0   0   33536.1 6.5571  3   0   0   0   0   0.005843414133735175
3A1532CE-6B89-491C-BAEE-68A25E6BCC4D    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    60.8777 67.3069 22.6979 30.3278 78.2365 0.0193822   1   1   6.34274e+07 0   1   0   2.956322820630e+06  0   76.4269 48.9899 22.8934 28.9886 86.5094 0.0227837   1   2   6.16139e+07 -1  1   0   3.451733053796e+06  0   0   17.4361 17.4361 0   0   495410  0   0   0   0   0   0   -3.2215e+06 0   0   0   0   0   0   0   0   0   0   0   0   491558  17.2572 1   0   0   0   0   0.005843414133735175
3A1532CE-6B89-491C-BAEE-68A25E6BCC4D    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  3.03984e-05 9049    76.4268 48.9897 22.8937 29.6475 86.5096 0.0227838   1   2   6.16139e+07 0   1   0   3.451756315095e+06  0   95.6447 18.7282 19.5571 15.2063 63.9848 0.0151761   1   2   2.65467e+07 -1  1   0   3.454445752967e+06  0   0   1.46352 1.46352 0   0   2685.15 0   0   0   0   43319.8 0   -541908 0   0   0   0   0   0   0   0   0   0   0   0   2871.92 1.03576 2   0   0   0   0   0.005843414133735175
3A1532CE-6B89-491C-BAEE-68A25E6BCC4D    RLOF    75.2227 65.8323 6.58795 76.9965 0   0.00584341  7.59961e-06 9049    7.43711 87.9479 3.15333e-05 37.9327 64.1556 0.0166847   14  1   1.06287e+07 0   0   1   4.448779897562e+06  1   7.43852 0   3.15393e-05 1e-10   0   0   14  15  0   -1  0   1   4.486420095086e+06  0   -12.9179    12.9179 12.9179 -12.9179    0   37640.1 -9.68528e+06    0   -9.68528e+06    662406  0   1.90807e+06 0   12.9179 0   0.0090561   12.9089 0   0   37640.1 0   17850.4 19789.7 0   0   37423.9 7.26591 3   0   0   0   0   0.005843414133735175
E35F822D-5F28-4EC7-A164-1A8A0BE899DE    RLOF    11.8937 10.4195 143.301 324.486 0   0.00584341  0.000214951 16927   10.4123 11.812  6.24482 127.006 325.738 0.395454    1   2   9.32962e+06 0   1   0   1.988780263770e+07  1   18.9051 3.29537 6.01544 482.794 2000.48 6.02182 1   4   1.17181e+07 -1  1   0   2.056697904142e+07  0   0   8.05968 8.05968 0   0   678980  0   0   0   3.88508e+06 1.32042e+06 0   -5.00743e+06    8.05968 0.00261009  6.68215 1.37492 0   0   678980  71882.7 605763  1334.18 0   0   10283.2 1.40672 1   0   0   0   0   0.005843414133735175
B61A4E59-340E-4947-957F-896C612E7438    RLOF    11.8937 10.4195 143.301 324.486 0   0.00584341  0.000214951 16927   10.4123 11.812  6.24482 127.006 325.738 0.395454    1   2   9.32962e+06 0   1   0   1.988780263770e+07  1   18.9051 3.29537 6.01544 482.794 2000.48 6.02182 1   4   1.17181e+07 -1  1   0   2.056697904142e+07  0   0   8.05968 8.05968 0   0   678980  0   0   0   3.88508e+06 1.32042e+06 0   -5.00743e+06    8.05968 0.00261009  6.68215 1.37492 0   0   678980  71882.7 605763  1334.18 0   0   10283.2 1.40672 1   0   0   0   0   0.005843414133735175
33B8227D-FE11-430F-BF2C-004CB2946366    RLOF    11.8937 10.4195 143.301 324.486 0   0.00584341  0.000214951 16927   10.4123 11.812  6.24482 127.006 325.738 0.395454    1   2   9.32962e+06 0   1   0   1.988780263770e+07  1   18.9051 3.29537 6.01544 482.794 2000.48 6.02182 1   4   1.17181e+07 -1  1   0   2.056697904142e+07  0   0   8.05968 8.05968 0   0   678980  0   0   0   3.88508e+06 1.32042e+06 0   -5.00743e+06    8.05968 0.00261009  6.68215 1.37492 0   0   678980  71882.7 605763  1334.18 0   0   10283.2 1.40672 1   0   0   0   0   0.005843414133735175
CF163B04-4DFE-403D-935D-28AF43E7A2EA    RLOF    11.8937 1.57422 143.301 274.226 0   0.00584341  0.000214951 68386   1.57424 11.8118 1.28617 153.074 275.82  0.397028    1   2   1.67242e+06 -1  1   0   1.989019646226e+07  0   0   12.5636 1e-10   32.992  0   0   15  2   0   -1  1   0   1.989023760956e+07  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.005843414133735175
26413B6F-0453-440F-86A6-8C1427E5245A    RLOF    29.9112 11.2792 6.58795 51.0827 0   0.00584341  0.000100814 11822   11.3033 28.8051 4.23651 23.969  51.9269 0.018736    1   2   7.3405e+06  0   1   0   6.541308511655e+06  0   14.4505 9.091   4.65045 5.72668 17.555  0.00480718  1   2   2.24778e+06 -1  1   0   6.543197151435e+06  0   -16.5603    19.705  19.705  -16.5603    0   1879.8  -3.22168e+06    0   -3.22168e+06    0   548319  15713.8 -1.87894e+06    0   0   0   0   0   0   0   0   0   0   0   0   1260.1  0.730412    1   0   0   0   0   0.005843414133735175
012E0346-E0EE-4687-9197-6854D15F5C4C    RLOF    29.9112 11.2792 6.58795 51.0827 0   0.00584341  0.000100814 11822   11.3033 28.8051 4.23651 23.969  51.9269 0.018736    1   2   7.3405e+06  0   1   0   6.541308511655e+06  0   14.4505 9.091   4.65045 5.72668 17.555  0.00480718  1   2   2.24778e+06 -1  1   0   6.543197151435e+06  0   -16.5603    19.705  19.705  -16.5603    0   1879.8  -3.22168e+06    0   -3.22168e+06    0   548319  15713.8 -1.87894e+06    0   0   0   0   0   0   0   0   0   0   0   0   1260.1  0.730412    1   0   0   0   0   0.005843414133735175
EC736A5F-AD2E-470F-A5C1-F6BD86AAFBEE    RLOF    29.9112 11.2792 6.58795 51.0827 0   0.00584341  0.000100814 11822   11.3033 28.8051 4.23651 23.969  51.9269 0.018736    1   2   7.3405e+06  0   1   0   6.541308511655e+06  0   14.4505 9.091   4.65045 5.72668 17.555  0.00480718  1   2   2.24778e+06 -1  1   0   6.543197151435e+06  0   -16.5603    19.705  19.705  -16.5603    0   1879.8  -3.22168e+06    0   -3.22168e+06    0   548319  15713.8 -1.87894e+06    0   0   0   0   0   0   0   0   0   0   0   0   1260.1  0.730412    1   0   0   0   0   0.005843414133735175
2A9C1219-3471-4B99-95CF-79D72A28C22C    RLOF    29.9112 11.2792 6.58795 51.0827 0   0.00584341  0.000100814 11822   11.3033 28.8051 4.23651 23.969  51.9269 0.018736    1   2   7.3405e+06  0   1   0   6.541308511655e+06  0   14.4505 9.091   4.65045 5.72668 17.555  0.00480718  1   2   2.24778e+06 -1  1   0   6.543197151435e+06  0   -16.5603    19.705  19.705  -16.5603    0   1879.8  -3.22168e+06    0   -3.22168e+06    0   548319  15713.8 -1.87894e+06    0   0   0   0   0   0   0   0   0   0   0   0   1260.1  0.730412    1   0   0   0   0   0.005843414133735175
24FE534A-3600-4F78-BC7F-6B56D8336201    RLOF    75.2227 9.49033 143.301 506.203 0   0.00584341  4.46159e-06 26686   14.4867 9.36693 6.14235e-05 528.482 1545.89 3.94637 14  5   2.16446e+07 0   0   1   3.035900126115e+07  1   1.253   14.4893 1.72498e-05 6.14346e-05 -7.40624    4.10554 13  14  2.14764e+07 -1  1   0   3.039477000127e+07  0   -0.192368   0.178504    0.178504    -0.192368   0   35768.7 -111986 0   -111986 171074  0   0   -91911.9    0.178504    3.71157e-26 0.178504    0   0   0   35768.7 76.9244 35691.8 0   0   0   204825  0.177931    1   0   0   0   0   0.005843414133735175
D5EE1D22-7F12-4525-AEB0-AACC0F11804B    RLOF    75.2227 9.49033 143.301 506.203 0   0.00584341  4.46159e-06 26686   14.4867 9.36693 6.14235e-05 528.482 1545.89 3.94637 14  5   2.16446e+07 0   0   1   3.035900126115e+07  1   1.253   14.4893 1.72498e-05 6.14346e-05 -54.3794    4.10554 13  14  2.14764e+07 -1  1   0   3.039477000127e+07  0   -0.192368   0.178504    0.178504    -0.192368   0   35768.7 -111986 0   -111986 171074  0   0   -91911.9    0.178504    3.71157e-26 0.178504    0   0   0   35768.7 76.9244 35691.8 0   0   0   204825  0.177931    1   0   0   0   0   0.005843414133735175
6ACBF40C-5E6C-496B-8BA3-C7EE4269A547    RLOF    75.2227 9.49033 143.301 506.203 0   0.00584341  4.46159e-06 26686   14.4867 9.36693 6.14235e-05 528.482 1545.89 3.94637 14  5   2.16446e+07 0   0   1   3.035900126115e+07  1   1.253   14.4893 1.72498e-05 6.14346e-05 -48.184 4.10554 13  14  2.14764e+07 -1  1   0   3.039477000127e+07  0   -0.192368   0.178504    0.178504    -0.192368   0   35768.7 -111986 0   -111986 171074  0   0   -91911.9    0.178504    3.71157e-26 0.178504    0   0   0   35768.7 76.9244 35691.8 0   0   0   204825  0.177931    1   0   0   0   0   0.005843414133735175
4ADFF125-CBF6-48AC-8C2F-393DE9563A52    RLOF    75.2227 9.49033 143.301 506.203 0   0.00584341  4.46159e-06 26686   14.4867 9.36693 6.14235e-05 528.482 1545.89 3.94637 14  5   2.16446e+07 0   0   1   3.035900126115e+07  1   1.253   14.4893 1.72498e-05 6.14346e-05 -10.8853    4.10554 13  14  2.14764e+07 -1  1   0   3.039477000127e+07  0   -0.192368   0.178504    0.178504    -0.192368   0   35768.7 -111986 0   -111986 171074  0   0   -91911.9    0.178504    3.71157e-26 0.178504    0   0   0   35768.7 76.9244 35691.8 0   0   0   204825  0.177931    1   0   0   0   0   0.005843414133735175
580D0531-643C-43A4-A215-5B08B1B9B8E2    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  5.37378e-05 74778   13.4827 2.22151 5.05173 9.8785  41.4131 0.0213258   1   8   963737  0   1   0   2.376536231775e+07  0   1.253   13.5598 1.72498e-05 5.05994 -23.9727    0.0220257   13  1   0   -1  0   1   2.378237647206e+07  0   0   0.0676625   0.0676625   0   0   16847.6 0   0   0   0   13191.6 0   -12290.4    0   0   0   0   0   0   0   0   0   0   0   0   15387.8 0.0526049   2   0   0   0   0   0.005843414133735175
7ADF37D6-B575-4AA9-8612-8BCD0D240F74    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  0.000214951 74778   7.46715 11.8109 3.61952 16.9131 40.3507 0.018512    1   2   2.52816e+06 0   1   0   1.986848911829e+07  0   13.4602 2.73997 4.40513 9.16711 40.333  0.0201808   1   2   1.15303e+06 -1  1   0   1.989013080210e+07  0   -3.07726    9.06876 9.06876 -3.07726    0   21599   -369643 0   -369643 0   768496  0   -984041 0   0   0   0   0   0   0   0   0   0   0   0   4989.2  0.65041 1   0   0   0   0   0.005843414133735175
7ADF37D6-B575-4AA9-8612-8BCD0D240F74    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  5.37378e-05 74778   13.4827 2.22151 5.05173 9.8785  41.4131 0.0213258   1   8   963737  0   1   0   2.376536231775e+07  0   1.253   13.5598 1.72498e-05 5.05994 -8.48192    0.0220257   13  1   0   -1  0   1   2.378237647206e+07  0   0   0.0676625   0.0676625   0   0   16847.6 0   0   0   0   13191.6 0   -12290.4    0   0   0   0   0   0   0   0   0   0   0   0   15387.8 0.0526049   2   0   0   0   0   0.005843414133735175
16FF2F2E-8542-4CA7-A06F-EFE6DE2989CB    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  0.000214951 74778   7.46715 11.8109 3.61952 16.9131 40.3507 0.018512    1   2   2.52816e+06 0   1   0   1.986848911829e+07  0   13.4602 2.73997 4.40513 9.16711 40.333  0.0201808   1   2   1.15303e+06 -1  1   0   1.989013080210e+07  0   -3.07726    9.06876 9.06876 -3.07726    0   21599   -369643 0   -369643 0   768496  0   -984041 0   0   0   0   0   0   0   0   0   0   0   0   4989.2  0.65041 1   0   0   0   0   0.005843414133735175
16FF2F2E-8542-4CA7-A06F-EFE6DE2989CB    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  5.37378e-05 74778   13.4827 2.22151 5.05173 9.8785  41.4131 0.0213258   1   8   963737  0   1   0   2.376536231775e+07  0   1.253   13.5598 1.72498e-05 5.05994 -18.4984    0.0220257   13  1   0   -1  0   1   2.378237647206e+07  0   0   0.0676625   0.0676625   0   0   16847.6 0   0   0   0   13191.6 0   -12290.4    0   0   0   0   0   0   0   0   0   0   0   0   15387.8 0.0526049   2   0   0   0   0   0.005843414133735175
DFEC7EF0-AFD5-4723-8252-DC022D7678A8    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  0.000214951 74778   7.46715 11.8109 3.61952 16.9131 40.3507 0.018512    1   2   2.52816e+06 0   1   0   1.986848911829e+07  0   13.4602 2.73997 4.40513 9.16711 40.333  0.0201808   1   2   1.15303e+06 -1  1   0   1.989013080210e+07  0   -3.07726    9.06876 9.06876 -3.07726    0   21599   -369643 0   -369643 0   768496  0   -984041 0   0   0   0   0   0   0   0   0   0   0   0   4989.2  0.65041 1   0   0   0   0   0.005843414133735175
DFEC7EF0-AFD5-4723-8252-DC022D7678A8    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  5.37378e-05 74778   13.4827 2.22151 5.05173 9.8785  41.4131 0.0213258   1   8   963737  0   1   0   2.376536231775e+07  0   1.253   13.5598 1.72498e-05 5.05994 40.2905 0.0210714   13  1   391775  -1  0   1   2.378237647206e+07  0   0   0.0676625   0.0676625   0   0   16847.6 0   0   0   0   13191.6 0   -12290.4    0   0   0   0   0   0   0   0   0   0   0   0   15385.6 0.0526049   2   0   0   0   0   0.005843414133735175
DFEC7EF0-AFD5-4723-8252-DC022D7678A8    RLOF    11.8937 7.47109 6.58795 39.7203 0   0.00584341  5.37378e-05 74778   1.25329 13.4807 1.72498e-05 11.8297 20.2596 0.00753346  13  1   392546  0   0   1   3.312693892201e+07  1   1.25368 13.4763 1.72498e-05 11.7581 20.1579 0.00747779  13  1   391611  -1  0   1   3.318191028016e+07  0   0   0.000375551 0.000375551 0   0   53343   0   0   0   7.52728 2.39379 35.8786 0   0.000375551 0   0.000375551 0   0   0   53343   0   53343   0   0   0   52887.9 0.000372934 3   0   0   0   0   0.005843414133735175
F28B3C8E-2F0D-4014-A6B2-5A7000AD3FBA    RLOF    11.8937 1.57422 3117.09 2136.86 0   0.00584341  5.37378e-05 79608   1.25306 0.224619    1.72498e-05 0.0201048   0.0823232   6.16171e-06 13  10  1316.32 0   0   1   1.991647701845e+09  1   1.25317 0   1.72498e-05 1e-10   0   0   13  15  0   -1  0   1   1.991664490036e+09  0   -0.000125383    0.000231195 0.000231195 -0.000125383    0   16788.2 -0.010916   0   -0.010916   0.370132    0   0   -0.39136    0.000231195 0   1.2536e-09  0.000231194 0   0   16788.2 0   1838.15 14950   0   0   6.76194 4.23841e-08 2   0   0   0   0   0.005843414133735175
B39DBA98-83B9-43AB-BD45-877B07BFAE11    RLOF    11.8937 1.57422 3117.09 2136.86 0   0.00584341  5.37378e-05 79608   1.57667 11.115  1.2869  816.908 1485.68 5.09723 1   5   3.75686e+06 3   1   0   2.205569385667e+07  1   1.253   1.57667 1.72498e-05 1.2869  18.92   0.0155139   13  1   15504.6 -1  0   1   2.205578123200e+07  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0.005843414133735175
50348839-2F88-4A40-8942-B8FAA0087730    RLOF    11.8937 1.57422 3117.09 2136.86 0   0.00584341  5.37378e-05 79608   1.57667 11.115  1.2869  816.908 1485.68 5.09723 1   5   3.75686e+06 3   1   0   2.205569385667e+07  1   1.253   1.57667 1.72498e-05 1.2869  38.6857 0.0453592   13  1   143060  -1  0   1   2.205578123200e+07  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0.005843414133735175
50348839-2F88-4A40-8942-B8FAA0087730    RLOF    11.8937 1.57422 3117.09 2136.86 0   0.00584341  5.37378e-05 79608   1.25319 0.276574    1.72498e-05 0.0184628   0.0713732   4.88876e-06 13  10  1483.39 0   0   1   4.563856936315e+09  1   1.25325 0   1.72498e-05 1e-10   0   0   13  15  0   -1  0   1   4.563864364709e+09  0   -9.75905e-05    0.000155269 0.000155269 -9.75905e-05    0   7428.38 -0.0117376  0   -0.0117376  0.219073    0   0   -0.233368   0.000155269 0   3.67388e-10 0.000155268 0   0   7428.38 0   665.412 6762.97 0   0   0.686421    5.63054e-09 2   0   0   0   0   0.005843414133735175
F558C758-A057-49CF-9732-16E6832BABD8    RLOF    11.8937 1.57422 3117.09 2136.86 0   0.00584341  5.37378e-05 79608   1.57667 11.115  1.2869  816.908 1485.68 5.09723 1   5   3.75686e+06 3   1   0   2.205569385667e+07  1   1.253   1.57667 1.72498e-05 1.2869  -24.2717    0.0306675   13  1   223684  -1  0   1   2.205578123200e+07  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0.005843414133735175
F45A776A-D9F8-4492-BBFC-CBB23821A92B    RLOF    75.2227 28.271  6.58795 69.4458 0   0.00584341  3.03984e-05 80614   28.2917 66.3327 8.1914  32.0536 70.5776 0.0193289   1   1   3.21138e+07 -1  1   0   3.048802110113e+06  0   0   85.1619 1e-10   23.1152 0   0   15  1   0   -1  1   0   3.048806672720e+06  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.005843414133735175
F45A776A-D9F8-4492-BBFC-CBB23821A92B    RLOF    75.2227 28.271  6.58795 69.4458 0   0.00584341  3.03984e-05 80614   28.2917 66.3327 8.1914  32.0536 70.5776 0.0193289   1   1   3.21138e+07 -1  1   0   3.048802110113e+06  0   0   85.1619 1e-10   23.1152 0   0   15  1   0   -1  1   0   3.048806672720e+06  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.005843414133735175
82926769-96C5-4996-BCAA-9A7D41F0C383    RLOF    29.9112 18.732  143.301 420.742 0   0.00584341  5.91861e-05 63916   18.6408 28.7956 7.17879 179.861 431.254 0.412336    1   2   3.20682e+07 0   1   0   6.546642991664e+06  1   37.416  9.58455 8.39319 401.716 1520.56 2.74259 1   4   4.04169e+07 -1  1   0   6.641684676652e+06  0   0   18.3044 18.3044 0   0   94995   0   0   0   1.03698e+07 4.77621e+06 0   -1.54707e+07    18.3044 4.61839e-06 8.88178 9.42261 0   0   94995   296.489 92850.3 1848.16 0   0   2918.79 0.327771    1   0   0   0   0   0.005843414133735175
FC4C09D9-9E1E-4DD0-BA93-6B7741F2F71E    RLOF    29.9112 18.732  143.301 420.742 0   0.00584341  5.91861e-05 63916   18.6408 28.7956 7.17879 179.861 431.254 0.412336    1   2   3.20682e+07 0   1   0   6.546642991664e+06  1   37.416  9.58455 8.39319 401.716 1520.56 2.74259 1   4   4.04169e+07 -1  1   0   6.641684676652e+06  0   0   18.3044 18.3044 0   0   94995   0   0   0   1.03698e+07 4.77621e+06 0   -1.54707e+07    18.3044 4.61839e-06 8.88178 9.42261 0   0   94995   296.489 92850.3 1848.16 0   0   2918.79 0.327771    1   0   0   0   0   0.005843414133735175
97946932-5B0A-4179-A702-D80A3D486A50    RLOF    29.9112 18.732  143.301 420.742 0   0.00584341  5.91861e-05 63916   18.6408 28.7956 7.17879 179.861 431.254 0.412336    1   2   3.20682e+07 0   1   0   6.546642991664e+06  1   37.416  9.58455 8.39319 401.716 1520.56 2.74259 1   4   4.04169e+07 -1  1   0   6.641684676652e+06  0   0   18.3044 18.3044 0   0   94995   0   0   0   1.03698e+07 4.77621e+06 0   -1.54707e+07    18.3044 4.61839e-06 8.88178 9.42261 0   0   94995   296.489 92850.3 1848.16 0   0   2918.79 0.327771    1   0   0   0   0   0.005843414133735175
5603103A-92E2-43CF-9FF1-3A83D7508490    RLOF    29.9112 18.732  143.301 420.742 0   0.00584341  5.91861e-05 63916   18.6408 28.7956 7.17879 179.861 431.254 0.412336    1   2   3.20682e+07 0   1   0   6.546642991664e+06  1   37.416  9.58455 8.39319 401.716 1520.56 2.74259 1   4   4.04169e+07 -1  1   0   6.641684676652e+06  0   0   18.3044 18.3044 0   0   94995   0   0   0   1.03698e+07 4.77621e+06 0   -1.54707e+07    18.3044 4.61839e-06 8.88178 9.42261 0   0   94995   296.489 92850.3 1848.16 0   0   2918.79 0.327771    1   0   0   0   0   0.005843414133735175
EA9774D0-DF71-4572-B613-730B9CC332D5    RLOF    189.175 23.7344 6.58795 88.3229 0   0.00584341  9.16604e-06 74901   23.8966 153.023 6.42072 40.7966 75.3007 0.0155782   1   1   4.72691e+07 -1  1   0   1.860640323858e+06  0   0   159.228 1e-10   39.8972 0   0   15  1   0   -1  1   0   1.860643702139e+06  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.005843414133735175
